id,acceptedNameUsage,associatedMedia,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,basisOfRecord,behavior,bibliographicCitation,catalogNumber,class,collectionCode,collectionID,continent,coordinateUncertaintyInMeters,country,countryCode,county,datasetID,datasetName,dateIdentified,decimalLatitude,decimalLongitude,disposition,dynamicProperties,establishmentMeans,eventDate,eventRemarks,eventTime,family,fieldNotes,footprintWKT,genus,geodeticDatum,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceRemarks,georeferenceSources,georeferenceVerificationStatus,habitat,higherClassification,higherGeography,identificationQualifier,identificationReferences,identificationRemarks,identifiedBy,individualCount,infraspecificEpithet,institutionCode,islandGroup,kingdom,language,license,lifeStage,locality,locationAccordingTo,locationRemarks,maximumElevationInMeters,minimumElevationInMeters,modified,municipality,nomenclaturalCode,occurrenceRemarks,order,otherCatalogNumbers,ownerInstitutionCode,phylum,preparations,previousIdentifications,recordedBy,recordNumber,references,reproductiveCondition,rightsHolder,samplingProtocol,scientificName,scientificNameAuthorship,sex,specificEpithet,stateProvince,subgenus,taxonRank,taxonRemarks,type,typeStatus,verbatimCoordinates,verbatimCoordinateSystem,verbatimDepth,verbatimElevation,verbatimEventDate,verbatimLatitude,verbatimLocality,verbatimLongitude,verbatimSRS,vernacularName,waterBody,year
18873634,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603822),QFA0603822,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1932-07-30,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,"Charles, frÃ¨re",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Hull, Lac Lemay.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Charles, frÃ¨re",s.n.,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,30 juillet 1932,,,,,,,
18873633,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603821),QFA0603821,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,Jul-31,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,"Lavigne, Lucien",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,N.-D. des Bois.,,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Lavigne, Lucien",562-d,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,juillet 1931,,,,,,,
18873632,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603820),QFA0603820,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1938-08-27,,,Lythraceae,,,Lythrum,,,,,,,,Rivage du St-Laurent.,,,,,,"Sylvio, frÃ¨re",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Longueuil.,,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Sylvio, frÃ¨re",s.n.,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,27 aoÃ»t 1938,,,,,,,
18873631,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603819),QFA0603819,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1972-08-03,,,Lythraceae,,,Lythrum,,,,,,,,Terrain humide.,,,,,,"Mercier, Renald",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© de MaskinongÃ©, St-AngÃ¨le de PrÃ©mont.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Mercier, Renald",85,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,03 aoÃ»t 1972,,,,,,,
18873630,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603818),QFA0603818,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1931-07-14,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,"Adam, Y.",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Sorel.,,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Adam, Y.",562-c,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,14 juillet 1931,,,,,,,
18873629,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603817),QFA0603817,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1932-06-30,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,"Danis, Dominique frÃ¨re",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Longueil.,,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Danis, Dominique frÃ¨re",562,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,30 juin 1932,,,,,,,
18873628,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603816),QFA0603816,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,1966-08-03,,,,,,1965-07-27,,,Lythraceae,,,Lythrum,,,,,,,,Terrain vague.,,,,,,C. L.,,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© de Vaudreuil, ÃŽle-Perrot.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Ferron, Maurice",s.n.,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,27 juillet 1965,,,,,,,
18873627,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603815),QFA0603815,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1972-08-03,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,"Garceau, CÃ´me",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© MaskinongÃ©, Ste-AngÃ¨le de PrÃ©mont.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Garceau, CÃ´me; GuÃ©rette, Laurier",1,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,03 aoÃ»t 1972,,,,,,,
18873626,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603814),QFA0603814,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1972-08-17,,,Lythraceae,,,Lythrum,,,,,,,,"Bord de la route, fossÃ©.",,,,,,"Nadeau, Jean-Paul",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© de Nicolet, St-CÃ©lestin (Annaville), sur le bord de la route 13.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Nadeau, Jean-Paul",191,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,17 aoÃ»t 1972,,,,,,,
18873625,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603813),QFA0603813,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1971-07-01,,,Lythraceae,,,Lythrum,,,,,,,,En bordure de la route prÃ¨s d'une clÃ´ture,,,,,,"Perras, Jean-Guy",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"St-Jean-Port-Joli, ctÃ© l'Islet",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Perras, Jean-Guy",71-250,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,01 juillet 1971,,,,,,,
18873624,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603812),QFA0603812,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1972-08-15,,,Lythraceae,,,Lythrum,,,,,,,,Champ inculte.,,,,,,"Tremblay, Pierre",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,L'Assomption-Sherbrooke.,,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Tremblay, Pierre",738,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,15 aoÃ»t 1972,,,,,,,
18873623,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603811),QFA0603811,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1974-08-14,,,Lythraceae,,,Lythrum,,,,,,,,Bord de marais.,,,,,,"Tremblay, Pierre",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"Ville de Longueuil, Nobert-Lafayette.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Tremblay, Pierre",738,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,14 aoÃ»t 1974,,,,,,,
18873622,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603810),QFA0603810,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1960-07-04,,,Lythraceae,,,Lythrum,,,,,,,,Champ vague.,,,,,,"St-Georges, Denis",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"MontrÃ©al, Viau-Sherbrooke.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"St-Georges, Denis",738,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,04 juillet 1960,,,,,,,
18873621,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603809),QFA0603809,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1960-07-25,,,Lythraceae,,,Lythrum,,,,,,,,Bord du fleuve.,,,,,,"St-Georges, Denis",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,MontrÃ©al-Est.,,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"St-Georges, Denis",738,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,25 juillet 1960,,,,,,,
18873620,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603808),QFA0603808,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1960-07-04,,,Lythraceae,,,Lythrum,,,,,,,,Terrain vague.,,,,,,"St-Georges, Denis",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"MontrÃ©al, Viau-Boyce.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"St-Georges, Denis",738,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,04 juillet 1960,,,,,,,
18873619,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603807),QFA0603807,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1974-07-10,,,Lythraceae,,,Lythrum,,,,,,,,Champ humide.,,,,,,"Boivin, Paulin",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Pointe-aux-Trembles.,,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Boivin, Paulin",738,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,10 juillet 1974,,,,,,,
18873618,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603806),QFA0603806,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,2003-01-15,,,,,,1961-08-05,,,Lythraceae,,,Lythrum,,,,,,,,Lieu humide.,,,,,,"Lalonde, J. M.",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,St-CÃ©saires.,,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Gagnon, abbÃ© Alexandre",s.n.,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,05 aoÃ»t 1961,,,,,,,
18873617,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603805),QFA0603805,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1974-08-06,,,Lythraceae,,,Lythrum,,,,,,,,DÃ©tritus rejetÃ©s par les marÃ©es sur le bord du Saguenay.,,,,,,"Brisson, Samuel",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© de Chicoutimi, Canton d'Harvey, Baie de la Pointe aux Pins.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Brisson, Samuel","74,179",,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,06 aoÃ»t 1974,,,,,,,
18873616,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603804),QFA0603804,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,Aug-48,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,"TachÃ©, Bernard",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Boucherville.,,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"TachÃ©, Bernard",54,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,aoÃ»t 1948,,,,,,,
18873615,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603803),QFA0603803,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1970-08-20,,,Lythraceae,,,Lythrum,,,,,,,,Bois mixte.,,,,,,"Marier, Claude",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© de Montmorency, ÃŽle d'OrlÃ©ans, Sainte-PÃ©tronille.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Marier, Claude",72,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,20 aoÃ»t 1970,,,,,,,
18873614,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603802),QFA0603802,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1961-08-14,,,Lythraceae,,,Lythrum,,,,,,,,,,,,,,"Flipot, Paul",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© Chambly, St-Hubert.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Flipot, Paul",s.n.,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,14 aoÃ»t 1961,,,,,,,
18873613,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603800),QFA0603800,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1973-07-18,,,Lythraceae,,,Lythrum,,,,,,,,Prairie saumÃ¢tre.,,,,,,"Cayouette, Jacques",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© Chicoutimi, St-Fulgence, Anse aux Foins.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Cayouette, Jacques",73-524,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,18 juillet 1973,,,,,,,
18873612,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603799),QFA0603799,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1971-08-06,,,Lythraceae,,,Lythrum,unknown,,,,,,,"Terrain tourbeux, un seul plan trouvÃ©.",,,,,,"Asselin, Alain",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© Chicoutimi, Canton Harvey, RÃ©gion du Cap-Jaseux, bords du Lac Castor, entre St-Fulgence et Ste-Rose-du-Nord.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Asselin, Alain",71345,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,degrÃ©es minutes secondes,,,06 aoÃ»t 1971,48Ëš 26' N,,70Ëš 49' O,unknown,,,
18873611,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603798),QFA0603798,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1974-07-14,,,Lythraceae,,,Lythrum,,,,,,,,Sol humide.,,,,,,"Demers, Pierre",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© de Bagot, Sainte-Rosalie, bord de la route 9.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Demers, Pierre",L-7,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,14 juillet 1974,,,,,,,
18873610,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603797),QFA0603797,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1963-07-03,,,Lythraceae,,,Lythrum,,,,,,,,"Ruisseau, prÃ¨s d'une fraisiÃ¨re.",,,,,,"Bouchard, C.",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© de Montmorency, ÃŽle d'OrlÃ©ans, Ste-Famille.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Bouchard, C.",s.n.,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,03 juillet 1963,,,,,,,
18873609,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603796),QFA0603796,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1974-07-10,,,Lythraceae,,,Lythrum,,,,,,,,Dans un champ vacant Ã  l'orÃ©e d'un bois de feuillus.,,,,,,"LÃ©tourneau, Manon",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© de Rouville, Rougemont.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"LÃ©tourneau, Manon",40,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,10 juillet 1974,,,,,,,
18873608,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603795),QFA0603795,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1974-07-20,,,Lythraceae,,,Lythrum,,,,,,,,Champ prÃ¨s de la mer.,,,,,,"Leclerc, Michel",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© Kamouraska, La PocatiÃ¨re.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Leclerc, Michel",210,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,20 juillet 1974,,,,,,,
18873606,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603793),QFA0603793,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1942-08-04,,,Lythraceae,,,Lythrum,,,,,,,,1. humide.,,,,,,"Isidore, frÃ¨re",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Laval-des-Rapides.,,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Isidore, frÃ¨re",s.n.,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,04 aoÃ»t 1942,,,,,,,
18873605,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603792),QFA0603792,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1926-07-15,,,Lythraceae,,,Lythrum,,,,,,,,PrÃ©s.,,,,,,"Sainte-HÃ©lÃ¨ne-de-la-Croix, soeur",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,Nicolet.,,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Sainte-HÃ©lÃ¨ne-de-la-Croix, soeur",55,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,15 juillet 1926,,,,,,,
18873604,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603791),QFA0603791,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1972-07-20,,,Lythraceae,,,Lythrum,,,,,,,,"GrÃ¨ve, rochers, gravier et sable.",,,,,,"Brisson, Samuel",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© de Chicoutimi, Canton Harvey, Baie de-la-Pointe-aux-Pins, grÃ¨ve du Saguenay.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Brisson, Samuel",72087,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,20 juillet 1972,,,,,,,
18873603,Lythrum salicaria Linnaeus,,,,,,PreservedSpecimen,,Lythrum salicaria L. (QFA0603790),QFA0603790,,QFA,urn:lsid:biocol.org:col:15846,,,Canada,,,http://dataset.canadensys.net/qfa-vascular-specimens,Herbier Louis-Marie (QFA) - Collection de plantes vasculaires,,,,,,,1962-07-23,,,Lythraceae,,,Lythrum,,,,,,,,Plage herbeuse et sourceuse.,,,,,,"Brisson, Samuel",,,UniversitÃ© Laval,,Plantae,fr|en,http://creativecommons.org/publicdomain/zero/1.0/legalcode,,"ComtÃ© de Chicoutimi, Canton Harvey, Baie des Pins.",,,,,,,ICBN,,,,UniversitÃ© Laval,,mounted,,"Brisson, Samuel",62-603,,,UniversitÃ© Laval,,Lythrum salicaria L.,L.,,salicaria,QuÃ©bec,,species,,Physical Object,,,,,,23 juillet 1962,,,,,,,
